client_id,name,age,location_id,joined_bank,banking_contact,nationality,occupation,fee_structure,loyalty_classification,estimated_income,superannuation_savings,amount_of_credit_cards,credit_card_balance,bank_loans,bank_deposits,checking_accounts,saving_accounts,foreign_currency_account,business_lending,properties_owned,risk_weighting,brid,genderid,iaid,gender,banking_relationship,investment_advisor
IND81334,Chris Gutierrez,34,28096,2008-02-16,Samuel Fowler,European,Programmer IV,Mid,Jade,186417.2646,19867.05,1,809.2224,522443.3256,480535.384896,433816.66692000005,254617.01296919998,16023.873599999999,74370.44159999999,1,2,3,1,19,Male,Private Bank,Nicholas Morrison
IND23592,Mildred Watson,43,15610,2013-01-16,Bruce Butler,Australian,Health Coach III,High,Jade,148649.76,26852.4,2,348.93600000000004,74180.52,276215.84784,369772.82856000005,44684.59602960001,3223.2560000000003,183735.016,2,1,3,2,20,Female,Private Bank,Jack Phillips
IND38173,Michael Harris,21,6075,2017-02-03,Bobby Burton,European,Research Assistant IV,Mid,Jade,235310.46000000002,22356.4,2,1137.8675,774951.0175,343870.8954999999,200342.17390000002,71046.717192,42810.762500000004,1566911.225,1,2,3,1,21,Male,Private Bank,Juan Ramirez
IND71352,Harry Phillips,30,21158,2015-02-28,Jonathan Hawkins,African,Database Administrator III,High,Gold,70030.3616,39675.520000000004,1,7292.774400000001,1671393.2672000001,1255303.3564160003,198623.94880000004,601830.5648640001,77942.28480000001,1376458.5856,1,2,3,2,22,Female,Private Bank,Gregory Boyd
IND63534,Aaron Bryant,80,2927,2009-02-07,Mark Montgomery,European,Health Coach I,Low,Gold,160020.2175,47992.1,1,2942.9400000000005,578908.876,322644.2710400001,184368.15488000002,368275.38937280007,25056.668,585362.9600000001,0,2,3,2,1,Female,Private Bank,Victor Dean
IND68727,Kenneth Myers,39,17222,2006-06-16,Keith Griffin,European,Assistant Professor,Mid,Jade,157480.79909999997,12710.0,2,835.6291999999999,63672.37679999999,157256.39330799997,162679.02755999996,106283.6313392,6612.0289999999995,563530.5925999999,2,1,4,1,2,Male,Commercial,Jeremy Porter
IND36875,Barbara Riley,54,16920,1999-12-22,Steve Diaz,European,Associate Professor,Low,Jade,67543.9308,23202.45,2,2374.4682,879483.27,782700.65568,208165.068,443391.5948399999,38825.6472,889322.955,2,2,4,1,3,Male,Commercial,Ernest Knight
IND44607,Mark Pierce,20,39160,2021-09-03,Benjamin Kim,European,Staff Accountant III,High,Silver,352563.23250000004,71463.06,2,2121.5625,1979607.3,1976402.578125,1138407.885,340889.91667500004,90368.1,516537.11250000005,1,5,1,2,4,Female,Retail,Eric Shaw
IND82641,Jose Howell,70,24998,2004-04-16,Bruce Butler,European,Office Assistant II,High,Jade,188125.55370000002,28244.7,2,5051.3382,1149690.834,563490.91638,114331.49028,323394.78679200006,71452.0116,2849736.087,2,3,2,1,8,Male,Institutional,Joe Carroll
IND41747,Shawn Rodriguez,73,37210,2020-07-24,Bruce Porter,European,Programmer Analyst II,Low,Silver,262109.94569999995,42685.02,1,3688.6409999999996,631689.333,1067459.0355000002,417279.44115,414853.39788750006,47110.272,270774.339,1,2,3,2,9,Female,Private Bank,Steve Sanchez
IND48658,Marie Mason,31,12790,2015-07-01,Joshua Bennett,European,Pharmacist,High,Jade,132381.821,32938.43,1,1467.0912,367561.79839999997,92758.867968,82613.366784,50481.115176960004,15132.4224,367462.45119999995,3,2,4,1,10,Male,Commercial,Lawrence Sanchez
IND63683,Robin Clark,82,25006,2004-09-30,Nicholas Simmons,Australian,Quality Control Specialist,High,Jade,101067.84,35087.4,2,607.6980000000001,1401736.5180000002,192492.01062000002,101534.24736000001,103395.7085616,17622.423000000003,908101.4670000001,3,4,1,2,11,Female,Retail,Peter Castillo
IND58912,Christine Bailey,63,27827,2017-08-11,Joshua Ryan,American,Food Chemist,High,Gold,85064.6811,37142.979999999996,1,52.508399999999995,794809.0569999999,576677.74052,478519.82724,121470.41768399997,40986.9516,1054676.3527999998,2,2,1,2,12,Female,Retail,Victor Gutierrez
IND34297,Scott Kelly,54,28352,2008-02-15,Raymond Alexander,African,General Manager,Mid,Silver,250558.76159999997,32556.719999999998,3,5972.8032,1942324.6752000002,1559826.7251839999,369958.90276799997,428352.41606976,97581.5568,2373523.5888,1,3,1,2,13,Female,Retail,Daniel Carroll
IND66416,Helen Brooks,17,7949,2009-01-28,Jesse Evans,European,Senior Financial Analyst,High,Jade,106907.9616,8246.92,1,2552.6776,630246.3068,460917.093516,124921.455252,293608.49620608,22214.698,349680.1088,0,2,2,1,14,Male,Institutional,Carl Anderson
IND46043,Cheryl Turner,73,14509,2018-09-15,Nicholas Simmons,African,Assistant Manager,High,Gold,98497.3597,40174.09,1,3880.1689999999994,385879.533,142521.83104999998,54530.09187999999,54827.5287448,2607.4869999999996,1357747.6955,3,3,2,1,15,Male,Institutional,Nicholas Ward
IND26793,Thomas Washington,48,15113,2020-06-28,Joe Price,European,VP Quality Control,High,Jade,428020.80319999997,64848.719999999994,1,11128.312199999998,447741.76819999993,1735991.7340739998,811794.6957899999,271014.53690219996,11001.571999999998,3072791.3236,2,5,3,1,1,Male,Private Bank,Victor Dean
IND57827,Todd Lawrence,39,36477,2004-01-29,Anthony Torres,Asian,Account Executive,Mid,Silver,77370.4017,15353.04,1,1226.5154000000002,250432.85460000002,1572704.648436,492937.27786800003,605843.3877034801,58450.88040000001,501286.85780000006,1,2,3,2,2,Female,Private Bank,Jeremy Porter
IND61268,Anna Shaw,58,41100,2019-08-16,Jason Duncan,Australian,Programmer I,Low,Silver,56227.80240000001,4078.0800000000004,1,4011.9840000000004,85758.91200000001,169677.15840000004,137862.69120000003,68295.05625600001,36289.728,976275.072,2,2,3,1,3,Male,Private Bank,Ernest Knight
IND61936,Carl Mitchell,57,13537,2018-01-03,Adam Hernandez,European,Budget/Accounting Analyst I,Low,Jade,180555.76499999998,75076.59999999999,1,5094.431999999999,496902.60149999993,260544.94514999996,187409.52194999997,248111.923206,11057.9715,303895.21499999997,2,5,3,1,4,Male,Private Bank,Eric Shaw
IND87086,Juan Diaz,76,37015,2011-11-27,Phillip Peters,European,Office Assistant I,Mid,Jade,35261.85,13344.3,1,2166.048,430803.36,24846.15168,21222.754559999998,5310.8649216,20710.079999999998,427273.344,3,1,3,2,5,Female,Private Bank,Kevin Kim
IND99616,Kenneth Hughes,32,11399,2018-09-10,Chris Armstrong,Asian,Chemical Engineer,High,Gold,71863.743,26361.51,2,2026.0617999999997,379734.39839999995,215398.61881999997,174547.15662999998,246037.21546249994,12585.2286,343729.38459999993,0,2,3,2,6,Female,Private Bank,Victor Rogers
IND76839,Philip Cunningham,72,5294,2010-09-11,Shawn Wallace,European,Web Designer I,High,Silver,78666.9696,8234.64,3,1831.2443999999998,238802.2632,224109.861516,301262.43679199996,69437.3177484,10861.416,69134.03279999999,3,1,3,1,7,Male,Private Bank,Eugene Cunningham
IND51542,Ann James,50,31219,2009-07-14,Dennis Ruiz,Australian,Operator,High,Silver,49999.2768,3392.04,1,4131.72,493103.44,763141.8400000001,244205.38880000002,430717.254496,10856.460000000001,1019528.8200000001,1,2,4,2,8,Female,Commercial,Joe Carroll
IND31177,Donald Coleman,69,3799,2021-12-09,Nicholas Cunningham,Australian,Systems Administrator II,Mid,Jade,298316.1636,44760.600000000006,2,1226.2185000000002,569030.8563000001,1866884.4862200003,790359.85548,377737.50334320014,8290.568700000002,2147674.5405000006,3,3,4,1,9,Male,Commercial,Steve Sanchez
IND25757,Larry Johnston,82,19023,2020-04-07,George Lewis,European,Biostatistician IV,High,Jade,169791.16679999998,30070.92,1,1257.9272999999998,614394.7520999998,638236.7576999998,208980.17729999995,217056.97874699996,29658.228599999995,262177.6845,1,2,1,2,10,Female,Retail,Lawrence Sanchez
IND83050,Kenneth Walker,57,9116,2016-06-16,Todd Roberts,European,Safety Technician I,Mid,Platinum,82765.00319999999,9832.5,1,2122.2316,322434.8412,12788.441112,14993.344752,7831.817729279998,15997.733999999999,127897.2384,1,1,2,1,11,Male,Institutional,Peter Castillo
IND88698,Lillian Arnold,56,37255,2010-04-29,Jonathan Hawkins,Asian,Media Manager IV,High,Silver,56874.1971,8228.289999999999,1,143.77299999999997,185781.506,152556.65962499997,67446.10214999999,108042.23220599999,36945.195999999996,248758.99149999997,2,2,3,1,12,Male,Private Bank,Victor Gutierrez
IND36562,Louis Harper,58,30765,2002-11-01,Paul Holmes,American,Research Nurse,Low,Jade,273434.5442,41010.03,1,2972.3344000000006,755360.1440000002,423245.41056000005,302318.15040000004,52905.676320000006,28705.0512,1689849.7728000004,3,2,4,1,13,Male,Commercial,Daniel Carroll
IND30719,Brandon Daniels,51,30593,2019-04-11,Frank Brown,Asian,Programmer IV,Mid,Gold,253476.23070000001,15105.86,1,4735.1304,140675.535,917838.7848629999,604047.747303,117279.40028804998,16062.1461,1637315.4797999999,0,3,1,1,14,Male,Retail,Carl Anderson
IND26679,Sandra Knight,84,11433,2019-02-26,Joe Price,European,Account Executive,Low,Jade,130886.16960000001,25539.84,1,2922.9503999999997,765990.5279999999,165213.86054399997,172397.071872,41566.84955136001,36915.1104,156082.6368,1,2,1,1,15,Male,Retail,Nicholas Ward
IND54314,David Russell,46,16803,2013-11-09,Bruce Porter,European,Desktop Support Technician,Mid,Silver,183339.36000000002,20248.800000000003,3,1280.64,789768.48,1313496.67392,314097.03072,548432.4518208001,10358.832,1684224.8639999998,1,3,1,1,16,Male,Retail,Fred Bryant
IND72436,Bobby Gomez,22,13355,2006-11-15,Dennis Morris,Asian,Account Representative I,Mid,Silver,133700.24,48330.15,2,9127.062,1662808.896,861107.9689799999,348543.70173,341572.82769540005,24721.893,2730628.026,2,4,2,1,17,Male,Institutional,Ryan Taylor
IND59337,Ruth Hughes,21,26375,2021-06-05,Jeremy Vasquez,Asian,Computer Systems Analyst IV,High,Silver,36214.4202,33925.15,1,1665.3336,387574.3249,1167758.981991,490655.03445,441589.531005,19148.420899999997,1106627.5884999998,2,2,2,1,18,Male,Institutional,Sean Vasquez
IND78689,Mildred Burns,53,30789,2012-09-29,James Castillo,European,Structural Engineer,Mid,Platinum,324327.14999999997,22598.100000000002,2,1379.934,458184.96,291710.70432,131740.31808,362474.0751744,32817.654,1111227.426,3,4,3,2,19,Female,Private Bank,Nicholas Morrison
IND31280,Jesse Murphy,37,36211,2017-10-18,Jesse Evans,Asian,Research Assistant IV,Mid,Silver,230734.07280000002,33099.840000000004,2,52.7472,687617.2944,104154.637104,102747.14200800001,25081.562610720008,18674.107200000002,406364.0292,0,2,3,1,20,Male,Private Bank,Jack Phillips
IND26777,Robert Powell,27,37137,2005-02-04,Roger Alexander,African,Chief Design Engineer,High,Silver,263582.2035,59045.159999999996,1,5868.585,1599755.13,948718.0349999999,246666.6891,239203.440558,59724.63,1885029.435,0,4,3,1,21,Male,Private Bank,Juan Ramirez
IND37741,Joseph Ray,25,23441,2006-10-17,Mark Montgomery,African,Product Engineer,High,Jade,57039.7815,50417.60999999999,1,8330.797799999998,391088.5362,1529895.3217919995,798206.2548479999,220393.61592191996,56514.97439999999,1285695.6713999999,2,2,3,1,22,Male,Private Bank,Gregory Boyd
IND28884,Wayne Alvarez,74,18680,2006-09-13,Joshua Ryan,Asian,Account Representative I,High,Silver,36633.618899999994,29429.39,2,2438.9424,118870.0044,753986.848248,547010.066376,123003.34465536001,1817.9154,717175.7801999999,1,1,3,2,1,Female,Private Bank,Victor Dean
IND21608,Matthew James,32,16007,2003-12-05,Samuel Fowler,Asian,Software Test Engineer IV,Mid,Silver,69789.314,30138.74,3,6081.2919999999995,832543.2359999999,1031441.2191999999,279962.61664,260365.23347519996,40998.327999999994,596375.556,3,2,3,1,2,Male,Private Bank,Jeremy Porter
IND30193,Mary Bennett,28,17968,2012-11-10,Nicholas Cunningham,Asian,Accountant I,Low,Gold,64385.5872,5201.28,1,260.64,175520.16,449340.5664,164758.20768,217430.90740800003,22500.288000000004,628846.8480000001,2,1,3,2,3,Female,Private Bank,Ernest Knight
IND38702,Willie Kennedy,78,27552,2009-11-05,Joe Price,European,Software Engineer III,Mid,Gold,263680.7712000001,43179.32,1,9128.932,1539487.4892000002,1424891.0837920003,745916.1378240001,151478.35414271997,21860.803200000002,2131862.9748,3,2,4,2,4,Female,Commercial,Eric Shaw
IND14237,Scott Andrews,39,3899,2007-04-27,Victor Ramos,Asian,Administrative Assistant III,Mid,Platinum,108075.28319999998,7107.9,3,8089.0524,749152.7784,1848506.2708319998,545072.361912,326332.45319688,52023.5352,405160.42319999996,2,2,4,2,8,Female,Commercial,Joe Carroll
IND35253,Denise Hamilton,62,35160,2006-11-29,Bobby Burton,Asian,Chief Design Engineer,High,Gold,113729.4444,32788.36,1,4.2484,442508.7688,391283.91456,236829.73776000002,191832.08758559995,2429.7580000000003,229924.3884,3,1,3,2,9,Female,Private Bank,Steve Sanchez
IND14559,Victor Morrison,44,3550,1996-03-24,Shawn Wallace,European,Nurse,Low,Platinum,217808.5707,34263.18,1,468.72,303130.5984,1763179.743024,1038000.9777480001,195798.26662451998,36567.1908,867553.8480000001,2,2,1,2,10,Female,Retail,Lawrence Sanchez
IND31565,Johnny Baker,78,39263,2007-08-18,Dennis Ruiz,European,Programmer Analyst I,High,Platinum,240104.65439999997,39235.469999999994,1,5713.883099999999,311027.1669,956524.889157,255704.673339,456290.78375826,51756.6723,1100443.4294999999,3,2,2,2,11,Female,Institutional,Peter Castillo
IND44723,Michelle Morales,46,30867,2013-03-06,Bobby Burton,African,Programmer Analyst IV,High,Jade,62217.74790000001,21449.89,2,3757.784800000001,714905.9071000001,135583.48334300003,179072.52517,59093.93330610002,19576.557,876968.1305000001,0,3,3,1,12,Male,Private Bank,Victor Gutierrez
IND25889,Kevin Perkins,27,39017,2020-07-21,Stephen Payne,European,Computer Systems Analyst III,High,Jade,230504.5952,47430.840000000004,1,10775.166000000001,1579998.3900000001,501098.1701,219836.61656000005,63106.04051839999,228.53199999999998,2479024.43,3,3,4,1,13,Male,Commercial,Daniel Carroll
IND80593,Joyce Johnston,63,8763,2000-06-30,Paul Larson,European,Internal Auditor,High,Platinum,247365.57329999993,10094.13,2,2248.7868,48433.5612,283112.88868800004,188741.925792,365739.90953472,5794.6428,282126.7098,1,2,1,2,14,Female,Retail,Carl Anderson
IND91319,Bonnie Brown,82,27489,2009-06-07,Shawn Wallace,Asian,Dental Hygienist,Mid,Jade,116319.105,15838.9,1,2026.1499999999999,197453.585,150388.34999999998,133201.11,96334.48019999999,11288.13,408511.2849999999,1,1,1,2,15,Female,Retail,Nicholas Ward
IND75746,Raymond Austin,75,22069,2020-02-11,Anthony Berry,European,Engineer IV,Low,Silver,356267.86559999996,51367.68,1,855.2447999999999,230852.50559999997,1112280.6620160001,217242.3168,677796.028416,16327.0656,2180346.1632,0,2,1,2,1,Female,Retail,Victor Dean
IND23455,Bobby Spencer,48,35139,2021-07-18,Anthony Torres,Asian,Accounting Assistant III,High,Platinum,231926.0559,57530.55,2,659.1046,681394.8526,1689560.427324,465626.88942,510194.03455020004,77444.7905,1624273.3199000002,2,3,2,2,2,Female,Institutional,Jeremy Porter
IND12762,Keith Hughes,43,35314,2012-04-10,Chris Armstrong,Asian,Executive Secretary,High,Jade,126724.1871,10407.11,1,3303.2174,89262.614,1463854.8885380002,491676.451112,312885.01434399997,19804.5407,182903.62790000002,3,2,2,1,3,Male,Institutional,Ernest Knight
IND17356,Helen Patterson,31,660,2009-04-21,Joshua Little,American,Automation Specialist II,High,Jade,361526.48999999993,6716.5,1,10141.6205,615293.549,1205689.49591,901450.0904000001,121695.76220399996,47432.9395,1060755.3605,2,5,3,2,4,Female,Private Bank,Eric Shaw
IND14968,Ashley Powell,25,41662,2009-01-08,Douglas Tucker,Asian,Media Manager III,High,Jade,133280.5287,54309.75,2,2765.4429,897532.02,200786.439744,74672.64288000001,47458.613030399996,25993.2684,1580825.9049,3,4,3,2,5,Female,Private Bank,Kevin Kim
IND26205,Roy Cunningham,65,39773,2020-10-02,Chris Armstrong,African,Statistician III,Mid,Platinum,86378.6592,14626.08,1,2332.026,186543.72,410491.12049999996,391173.8913,55971.67160699998,17070.822,0.0,2,1,3,1,6,Male,Private Bank,Victor Rogers
IND40402,Eugene Berry,62,15494,2019-09-12,Steve Diaz,American,Quality Control Specialist,High,Jade,23800.2975,8675.449999999999,1,335.972,912209.2069999999,1274097.8286399997,323010.7171199999,424938.54341119993,18524.680999999997,587768.1039999999,1,1,3,1,7,Male,Private Bank,Eugene Cunningham
IND23534,Brandon Cox,59,1979,1996-09-24,Stephen Payne,African,Software Engineer I,High,Silver,231344.32679999998,8031.5199999999995,2,5676.9328,360387.2102,1260515.5757839999,416611.080132,384457.2506141199,44042.3082,1864716.5939999998,3,2,3,2,8,Female,Private Bank,Joe Carroll
IND13368,Anne Hill,51,6118,2021-02-25,Mark Montgomery,Asian,Registered Nurse,Low,Jade,472444.6986,21172.21,2,4135.9368,1674541.497,600552.8386560001,406256.33203199995,91260.48038400004,45600.6096,1205068.188,1,4,3,1,9,Male,Private Bank,Steve Sanchez
IND89530,Keith Davis,84,35153,2020-08-15,Gregory Simmons,European,Geologist III,High,Jade,50144.97209999999,11484.92,3,3950.3705,321223.397,811897.155117,433838.17448999995,215679.54960360005,33918.9392,579440.6672,2,1,3,2,10,Female,Private Bank,Lawrence Sanchez
IND46536,Edward Perry,72,26992,2021-06-20,Anthony Simpson,Australian,Actuary,High,Jade,136851.8688,12204.72,1,3257.5463999999997,484702.87679999997,52569.960552,71529.618456,11574.009347760002,31612.2984,232154.9712,2,2,4,2,11,Female,Commercial,Peter Castillo
IND50842,Matthew Morris,53,28782,2001-06-22,Chris Armstrong,Australian,Dental Hygienist,Mid,Jade,62316.25,10156.25,1,302.82,273325.675,257313.48929999996,136533.6882,104605.810344,21266.98,353381.14,3,1,4,2,12,Female,Commercial,Victor Gutierrez
IND78530,Earl Weaver,17,12884,2011-08-06,Jesse Evans,European,Web Designer II,Mid,Silver,139421.52,4874.8,2,3468.2400000000002,27234.360000000004,147745.29600000003,121479.46560000003,45669.712608,11243.160000000002,769523.04,2,1,3,1,13,Male,Private Bank,Daniel Carroll
IND86823,Lawrence Henry,21,24396,2008-10-09,Nicholas Cunningham,Asian,Accounting Assistant I,Mid,Jade,195651.75,38778.5,1,3559.71,677557.65,248235.07555000004,193429.929,147006.74604,31873.765,492181.305,1,2,1,1,14,Male,Retail,Carl Anderson
IND22908,Louise Wells,20,41486,2008-01-30,Jason Duncan,American,Clinical Specialist,High,Gold,120709.62329999999,33245.03,2,1114.0738,355659.3509,530450.17522,335727.959,198079.49580999996,20868.9481,761481.4423999999,2,2,2,2,15,Female,Institutional,Nicholas Ward
IND63930,Jerry Fowler,57,6105,2008-08-04,Jeremy Vasquez,African,Structural Engineer,Mid,Silver,56697.148799999995,20916.0,1,937.5696,378481.356,39461.17824,30492.72864,27539.1192384,10031.7096,484459.7472,0,1,3,2,16,Female,Private Bank,Fred Bryant
IND59614,Charles Lopez,67,29340,2016-11-21,Benjamin Kim,European,Account Representative IV,Mid,Gold,76337.02560000001,44903.76,1,6522.6546,646545.1608000001,2507452.997742,1398715.2776519998,276331.5548532,9770.8842,1910017.2168,1,2,4,1,17,Male,Commercial,Ryan Taylor
IND16937,Alan Long,48,10489,2001-10-12,Roy Rice,Asian,Human Resources Assistant III,High,Silver,56707.574400000005,15646.369999999999,1,2238.336,444894.8,1290644.5824,306528.08832,265066.1311104,30041.216,384301.96800000005,3,1,1,2,18,Female,Retail,Sean Vasquez
IND22152,David Larson,48,31037,2009-03-17,Patrick Graham,European,Marketing Assistant,High,Jade,96390.06,7677.299999999999,1,2308.5,264541.845,97403.12474999999,70745.42744999999,18434.822979,26040.734999999997,311371.90499999997,1,1,1,1,19,Male,Retail,Nicholas Morrison
IND19673,Frank Harper,77,31321,2016-12-07,Benjamin Kim,Asian,Database Administrator I,Low,Jade,191265.8849,11937.390000000001,1,4443.8085,637807.2705000001,2092998.2566500003,480614.41449000005,599062.6121256002,3275.1945000000005,835505.6445000002,3,2,1,2,20,Female,Retail,Jack Phillips
